node_1,node_2,area,d,conductance
38,133,1124.1146359423062,139.24662042252598,8.072832450305256
38,115,599.8122535056175,177.80244217851063,3.3734758991859977
38,81,1302.2658792575444,163.6957418945598,7.955404729442283
38,37,1608.7603262906603,130.40930870123844,12.336238435066427
38,146,1007.7264799437805,144.2919350131351,6.983941824967874
3,32,1982.8133208448414,176.46463008209582,11.23632152189584
3,106,913.2724492605989,215.28728360691392,4.242110513726921
3,97,1002.8478351688457,210.18661761211732,4.771225906587077
3,103,794.194805057532,257.4609617432725,3.084719328631516
3,46,1718.517292243579,173.7322837766239,9.89175560745613
3,85,924.8962168770097,212.69064075668138,4.34855155631927
97,85,1536.513337370699,173.7322837766239,8.844144012671068
97,11,924.8962168770074,212.69064075668138,4.34855155631926
97,171,1002.8478351688487,210.18661761211706,4.771225906587097
97,106,1534.5851060992773,176.46463008209597,8.696275879111571
97,87,913.2724492605989,215.28728360691383,4.242110513726923
109,167,1524.1027423597916,126.02598510739831,12.093559443800132
109,68,1114.6457234837753,172.6055227741912,6.45776395545579
109,34,1639.1121203242778,126.02598510739831,13.006144081535565
109,84,1081.9329028584186,167.84597023607694,6.445986765941832
109,139,204.14159164592579,213.81823555360043,0.9547435985400371
109,132,220.00007870515321,198.47936275860957,1.1084279778382657
273,330,724.4528676185948,199.07699952605037,3.639058602165621
273,259,1548.5688544149289,102.69320602543982,15.079564796441426
273,239,430.87256486003525,192.4885555683548,2.238432116589018
273,296,1493.748871301807,102.69320602543974,14.545741915310026
273,237,1026.9502297469533,133.50983466622128,7.691944434762882
199,287,1620.9379172261959,140.25580396353956,11.557011342272649
199,176,622.5150414853904,201.4724208595448,3.08982757456105
199,191,764.9182594824009,200.23757994836782,3.8200534568967455
199,245,753.2489838558503,193.78235305158142,3.8870876114057133
199,237,622.5150414853915,201.4724208595448,3.0898275745610557
239,289,1128.4479262712641,160.9146019679124,7.012713032073281
239,267,817.0875116562377,198.03513013568275,4.125972553942396
239,296,1020.8243138510535,150.397457077834,6.787510465171991
239,298,832.3879649294969,150.39745707783405,5.534588024973837
239,330,428.55860362420736,184.34825903811674,2.324722814635296
239,252,1154.0374093800315,124.60262884851907,9.261742067922249
50,110,1481.0953616826962,100.88094364144811,14.68161684675371
50,53,436.9683809207056,149.45562467820164,2.923733261036901
50,165,792.451958951018,196.04797608401418,4.042132822689389
50,93,2041.8895876904492,152.39942134993834,13.398276513149472
50,159,221.6348291670121,196.04797608401418,1.1305132222942866
50,78,1051.0429934580277,142.15812163680914,7.393478341978036
69,149,1417.1929415534462,128.62512847688677,11.018009920263038
69,166,1289.3202749191312,121.92272193856317,10.574897397458198
69,120,259.1208111407445,199.01055895829248,1.302045542191807
69,107,1143.1263373956172,155.64276179260258,7.344551871412166
69,5,1191.600192200985,128.62512847688686,9.264132182500468
107,120,1024.224784909027,180.38243424230288,5.678073861300781
107,22,1249.9708077435348,128.6251284768868,9.717936320414617
107,119,891.2925770686674,155.64276179260253,5.726527638055759
107,5,495.02981585966717,172.38952605046896,2.871577103325533
269,299,10630.362897959205,282.64642913284865,37.61010861015602
269,260,14864.122085146431,282.64642913284865,52.58910268475403
269,225,1021.3019389927662,300.9611233159903,3.3934679926100064
269,272,2209.554482019692,228.44444436972745,9.67217429216017
218,299,7474.485541408058,282.64642913284865,26.44464875901518
218,207,4390.338018527704,141.24287870637545,31.08360618771169
218,230,411.59336363581644,228.44444436972745,1.8017219231196115
299,225,2209.554482019692,228.44444436972745,9.67217429216017
299,230,1021.3019389927662,300.9611233159903,3.3934679926100064
207,249,3914.0940505184935,141.24287870637545,27.711797482231706
207,230,1652.1763962182729,120.64708880068818,13.694291446581913
236,358,1795.8910380118082,837.5151635311486,2.1443086838451206
236,211,1398.2856247983045,950.0103707960484,1.4718635372649984
236,292,3421.1410858852387,660.6174838667898,5.178702001437029
236,249,812.7639247266137,712.5176867800558,1.1406929818115554
236,197,1699.3865971292544,641.9347764207267,2.647288571285425
236,228,1460.7663882301724,663.2731750878377,2.202360118116826
19,47,1207.19129024635,122.17013864881571,9.88123041847798
19,108,1111.9857536830214,162.50899926652988,6.84261030897902
19,94,247.97157291610313,232.03568571777973,1.0686786049698662
19,163,2018.919777373631,122.17013864881571,16.525476681148074
19,306,1291.1857604779393,153.759947927397,8.397412836583534
174,76,1195.1479530569663,103.25616791561644,11.574591399069464
174,127,1544.6996993560433,163.69574189455975,9.436407333985636
174,20,760.6064513852483,138.4210994418551,5.494873646085633
174,141,986.063382999183,154.46889337903687,6.383572520193911
76,20,329.3908753800322,154.4688933790371,2.1324091095271203
76,531,1415.33234613509,103.25616791561634,13.707000508596607
76,458,760.6064513852483,138.4210994418551,5.494873646085633
531,446,2353.8783042135597,292.2953682763546,8.053081094285604
531,458,329.39087538003406,154.46889337903687,2.1324091095271354
531,423,1055.7768647858231,138.42109944185492,7.627282755612789
531,478,1128.0161475356133,189.16615697548943,5.963097023120114
446,368,3365.228181001207,189.1661569754894,17.789800431571095
446,516,1043.3619333550332,156.18956532335164,6.680100115491146
446,478,1841.2924794681303,154.0452456031592,11.952932868902307
368,516,619.6251496108006,182.0444269078427,3.4037029319468077
368,526,2608.229393718915,292.2953682763546,8.923266246398162
368,537,1457.1965367850023,205.71955068908488,7.083412985804847
368,450,1419.0878037974549,141.55639789295319,10.024893434139146
368,544,55.99433697516089,214.78059401277233,0.2607048240672576
14,162,1373.2494152088702,125.35621872382943,10.954776948355926
14,467,1254.7918745276088,152.6553442027584,8.219770366250534
14,45,239.25791633821262,177.121833785497,1.3508098421562493
14,164,1428.7876102358134,125.35621872382953,11.39781994687918
146,86,1046.6478065153049,153.38812006874826,6.8235258770118525
146,43,204.12804716144842,191.50663720431984,1.065905861756962
146,133,791.9173645817252,158.22021219709,5.005159287710083
146,41,1457.5415042553711,111.87535120578303,13.028263049421634
146,37,199.11379464558266,179.39547390380997,1.1099153747454378
146,48,609.8483376781435,164.4628939780497,3.708121162938662
55,83,1067.4092164240228,145.62450967976832,7.329873376200754
55,170,1850.0648174213943,128.63713391311828,14.382043202788791
55,21,915.8852023614725,118.35081746729199,7.738731526840454
55,0,1570.22697334216,105.51524908813123,14.881517002633748
0,117,736.3324223836793,118.35081746729186,6.221608250295158
0,170,2023.349416374952,206.3063323997641,9.807500297442472
0,21,414.77338514023336,133.0729151536987,3.116888095982355
117,173,339.4152375845089,242.9222570240676,1.3972175367647814
117,124,1150.4036914500102,198.4598313604156,5.796657608565657
117,21,910.7855163308237,105.515249088131,8.631790420833822
117,67,1007.7747808247273,133.07291515369891,7.573102157270318
538,489,1316.1286253204173,133.2852633489677,9.874524701763368
538,526,1432.3062109403963,118.19067254268973,12.11860614823946
538,537,1003.5514273033742,161.93208462567856,6.197360020549226
538,430,1060.9870495015339,150.19387907895805,7.064116434090932
538,483,574.5954016430663,165.41803866302905,3.473595783671255
489,410,1994.547166801733,253.76850280468295,7.859711291029954
489,526,3246.3592991515334,189.1661569754894,17.16141698418164
489,367,2355.50027484548,112.81429302491684,20.879448974831853
489,483,516.2704425377661,172.29738922226863,2.9963915580390035
526,537,1424.274665705848,175.0101231882026,8.138241604311139
459,400,793.0592627137382,134.14200913198093,5.912087256226014
459,515,1020.1089850328171,127.64506164702303,7.991762249711823
459,505,935.6106152961443,125.78498003604615,7.438174375255509
459,417,465.40247608903235,156.63170346012686,2.9713172097851066
459,379,1161.9000271799744,134.14200913198093,8.661716301243057
459,445,556.8572061774671,164.73922213673927,3.3802345243275234
400,505,1099.6515997074696,127.1997240961335,8.64507849778344
400,433,1020.1089850328171,127.64506164702303,7.991762249711823
400,515,465.40247608903235,156.63170346012686,2.9713172097851066
505,445,1041.9335420941802,114.59257790704149,9.09250460304162
515,433,933.0276824593525,134.14200913198093,6.955521901728461
515,482,1020.1089850328146,127.64506164702303,7.991762249711804
515,417,933.0276824593518,134.14200913198093,6.9555219017284555
515,439,465.40247608903235,156.63170346012686,2.9713172097851066
485,417,1003.0322715773157,156.63170346012686,6.403762772283542
485,388,1791.7073260138495,115.23710842210343,15.548006632125674
485,498,455.1100885350283,197.76972507502182,2.301212121129193
485,427,1281.9350844311984,127.64506164702303,10.042966550293457
485,439,933.0276824593534,134.14200913198093,6.955521901728467
553,646,3542.1651175933875,219.5299473335575,16.13522510535368
553,582,3951.552101246294,132.43938428237047,29.836684326629726
553,715,148.26414532522796,427.7261706556321,0.34663332640592
553,651,1301.0272851257675,165.01504749832836,7.8842948255306675
646,674,1448.7043243952903,165.01504749832836,8.779225569777
646,651,1617.4117215047322,148.5166702006301,10.890438893625761
674,605,1617.4117215047315,148.5166702006302,10.89043889362575
674,651,49.00032634299172,219.5299473335575,0.22320565798952158
651,605,1301.0272851257646,165.01504749832856,7.88429482553064
651,582,216.86885501991418,200.1544723314111,1.0835074155166904
651,708,1516.3094436146182,132.43938428237047,11.449082550714184
582,715,2019.651527813761,318.82797530845494,6.3346120297625035
582,714,2426.7658070754933,132.43938428237044,18.323596264246074
582,708,1153.3502458562434,165.01504749832836,6.989364081284327
580,198,1376.422442113775,166.70637338007404,8.256567605700761
580,599,1464.1954102092675,147.6130265716039,9.919147681041672
580,657,1712.722214885405,140.78454819806706,12.165555359639391
580,560,1418.7657257328615,166.706373380074,8.51056679457729
599,715,2001.0466199862026,132.43938428237047,15.109150732080003
599,560,968.9505441514126,184.24801931456406,5.258946868227316
715,714,2027.7705343865573,235.44268863787914,8.612586553942027
715,560,746.11110322203,226.6914909952175,3.291306170983589
714,708,1122.6380253969883,200.1544723314113,5.608858060079464
714,596,2003.719616727442,174.16626922584814,11.504636492667482
714,560,357.8927311137869,241.61401862122256,1.4812581370738016
361,301,1308.3728349306282,106.86948321332514,12.242716962698779
361,195,81.03099640212606,190.026716775276,0.42641896769680365
361,178,1158.2835269636305,123.51076295847095,9.377996696151005
361,358,1399.5151843508645,106.86948321332535,13.095554898092383
361,211,1210.950859003829,123.51076295847086,9.804415663847838
358,292,1736.1525704113885,324.13354851353716,5.3562877967224045
358,211,4828.847382325928,197.7132914918203,24.42348385326287
358,248,3232.7431846673026,197.71329149182034,16.350661911877815
358,178,1221.779464332958,119.42128949732584,10.230834631544628
211,310,5284.102463722588,141.2428787063754,37.411461109536816
211,301,1016.7995096360482,119.42128949732584,8.514390641032369
256,345,1020.9949006209126,238.7945958614678,4.2756197933944184
256,359,1904.1464608294734,136.87754695599693,13.911313456264773
256,257,683.8962474660531,228.81638203166216,2.988843025109189
256,193,910.8027185933829,187.59963726564004,4.855034539878621
256,357,807.6004424902787,194.17410574006013,4.159156234618684
256,183,1283.7656675162948,153.24095827054504,8.377431738907703
283,321,1316.1164737925824,176.57939065897114,7.45339798082329
283,193,376.8650042148186,234.92193773400743,1.6042137564927101
283,195,1446.9489719452597,136.3397570396285,10.612817591604552
283,178,1369.5758406072964,152.17992641603757,8.999714172965737
283,242,1715.7446695571696,136.33975703962838,12.584331282462774
178,248,74.00617622654748,213.7389664266505,0.34624559790759735
178,235,1528.6953356108843,136.3397570396285,11.212395920337118
178,195,28.43500151643342,213.7389664266504,0.13303611405920954
178,242,185.3245561474588,194.44838116605206,0.9530784213070829
310,354,4398.088159257926,141.2428787063754,31.138477207059402
310,301,23.542403228878,183.79039337089145,0.1280937637549375
310,302,1397.2475356113814,119.42128949732584,11.700154482444015
301,195,1551.3039873198204,119.42128949732562,12.990179505259496
301,302,1176.2185323170618,141.24287870637545,8.32763069607395
195,321,1007.0289643976353,156.83038502621974,6.421134298875022
195,322,947.7986840895833,186.4843880834643,5.082455930119896
195,302,825.7957584090052,183.79039337089125,4.493138859235908
177,657,1249.483589928535,127.31573954996935,9.814054368651984
177,198,1315.904496313112,123.00214977615823,10.698223557131492
177,258,1272.6751830323722,139.71108328570534,9.109335874447314
177,200,1422.9562180130958,123.00214977615823,11.568547546547926
425,501,2216.6692472143527,259.80198380378255,8.532149041973865
425,445,1614.8318409430826,114.59257790704149,14.091940947982238
425,461,2072.451496450721,125.78498003604612,16.476144416104532
445,379,456.4779123079879,188.67747005406923,2.419355698256793
445,461,371.69164673797445,175.407037823121,2.1190235657065553
363,487,3154.364589961272,152.62449765451348,20.667485485204413
363,679,1769.0919415130031,370.66640364107167,4.772733444777133
363,405,916.7636193045927,376.0858188713189,2.4376447430427346
363,510,3480.867742880915,254.10502178325157,13.698539755149161
363,395,2256.150240045326,155.31860732304142,14.525949459183874
487,679,1917.461237106298,257.80408281210634,7.437668233143494
487,451,1677.6547848919743,152.62449765451353,10.992041321502501
487,514,1250.6681446814737,179.9048514039419,6.951831120292236
487,366,305.3284688817845,244.11132419595802,1.2507755217315728
487,395,154.77479846438837,239.16544421315737,0.6471453222416386
709,591,1335.1473535838154,125.05930824209092,10.676113376536717
709,632,160.23493004599246,216.96140346837385,0.7385411759163407
709,565,1307.2503321399568,163.35894273201464,8.002318760623108
709,668,1063.3960601928206,127.51958944309547,8.339080017720352
656,694,582.9754049770959,210.80072719009544,2.765528434118643
656,642,1546.2081592873765,151.14951029123114,10.229660395909857
656,676,1246.6800234724797,137.2164541484977,9.08549948480161
656,565,612.2054596786969,182.35350481072462,3.3572453697237177
656,652,630.2457637731496,135.73403909932836,4.643240324646526
656,588,983.9556722879599,127.40455259821141,7.723080943512323
693,670,5125.924419017958,112.16400411717582,45.70026239133717
693,626,5125.038646106188,112.16400411717582,45.692365268559314
693,622,973.7524581459259,139.95291003190954,6.957714976586828
693,635,187.34524633156383,169.46319101982505,1.1055217667277775
670,725,5267.112430194582,112.16400411717564,46.95902639756092
670,622,187.34524633156292,169.46319101982525,1.1055217667277708
670,667,973.7524581459259,139.95291003190954,6.957714976586828
725,704,1234.9970318741928,148.5166702006301,8.315544848977856
725,667,217.00091674817963,169.46319101982505,1.2805194770750734
701,570,364.76024752654257,179.07058408687823,2.0369635213205917
701,689,1295.416465401154,128.90204140605314,10.049619472824906
