,x,y,b,h,K,Ss,Q,q,fixed,track,quad,vor_region,sum_conduct,plan_area,vol
162,-717.4223635,55.30017442,10.0,14.971597005542534,1.0,5e-05,0.0,0.0,0.0,0,0.0,160,42.57787480465606,19962.50362692855,199625.03626928548
163,-290.0657556,1969.5872955,10.0,14.999939529229042,1.0,5e-05,0.0,0.0,0.0,0,0.0,227,59.76614159941665,82667.32218433954,826673.2218433954
164,-948.487697,-41.9908218,10.0,14.987738357170958,1.0,5e-05,0.0,0.0,0.0,0,0.0,577,39.45740872996929,21037.29573685836,210372.9573685836
165,-1023.205338,234.1446558,10.0,14.992040886177124,1.0,5e-05,0.0,0.0,0.0,0,0.0,239,40.6405635741489,23821.168049776563,238211.68049776563
166,-375.4558744,687.3107444,10.0,14.979181244556699,1.0,5e-05,0.0,0.0,0.0,0,0.0,367,37.765489095716795,26878.897583316157,268788.97583316156
167,-693.5753896,1078.361581,10.0,14.997239454592762,1.0,5e-05,0.0,0.0,0.0,0,0.0,194,38.7552654498512,23737.493509269312,237374.93509269314
168,-1769.534423,899.0043509,10.0,14.999933161017248,1.0,5e-05,0.0,0.0,0.0,0,0.0,588,38.7928434911212,18900.79033312133,189007.9033312133
169,-281.876907095,228.14939292999998,10.0,14.909713691514455,1.0,5e-05,0.0,0.0,0.0,0,0.0,392,39.56971256720588,29994.160689115593,299941.60689115594
170,-1805.144844,1207.082917,10.0,14.999983474271694,1.0,5e-05,0.0,0.0,0.0,0,0.0,247,56.66376751434701,91206.93499007578,912069.3499007578
171,-954.7743388,1182.324273,10.0,14.999119525602199,1.0,5e-05,0.0,0.0,0.0,0,0.0,195,36.88542367353595,22846.828618958258,228468.28618958258
172,-523.0003557,-18.28939724,10.0,14.943130525758493,1.0,5e-05,0.0,0.0,0.0,0,0.0,159,41.13337624361715,17731.285704505928,177312.85704505927
173,-1740.823981,1694.556752,10.0,14.999996742258512,1.0,5e-05,0.0,0.0,0.0,0,0.0,541,67.47315378432035,97972.29528972803,979722.9528972803
174,-1815.599497,81.90066454500001,10.0,14.999800457410975,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,0.0,74,39.2356826337067,19632.31373895146,196323.1373895146
175,-1873.280249,789.972012525,10.0,14.999961884419836,1.0,5e-05,0.0,0.0,0.0,0,0.0,592,61.32384528377183,77748.69287653199,777486.9287653199
176,749.07183675,175.07213135,10.0,14.965654675958543,1.0,5e-05,0.0,0.0,0.0,0,1.0,143,39.44584106599643,24543.798426639107,245437.98426639108
177,1590.537627,-17.86952867449998,10.0,14.998756172605292,1.0,5e-05,0.0,0.0,0.0,0,1.0,110,41.190161346778716,16844.28778997941,168442.8778997941
178,1734.148367,715.7435552,10.0,14.999762454370735,1.0,5e-05,0.0,0.0,0.0,0,1.0,106,41.253301554272376,19093.564848065158,190935.64848065158
179,983.6515679500001,233.15717689999997,10.0,14.985915237109289,1.0,5e-05,0.0,0.0,0.0,0,1.0,617,38.080725196330974,28406.462160073395,284064.62160073395
180,221.00034667749998,264.34612182,10.0,14.879476862586635,1.0,5e-05,0.0,0.0,0.0,0,1.0,340,40.50382749710985,16813.708518306543,168137.08518306544
181,81.53834180499999,256.857404045,10.0,14.857170704191812,1.0,5e-05,0.0,0.0,0.0,0,1.0,388,39.75087842304948,22050.934382312058,220509.34382312058
182,769.4309703,691.94896875,10.0,14.988623637438621,1.0,5e-05,0.0,0.0,0.0,0,1.0,136,37.70832088930547,19203.26981414987,192032.6981414987
183,1331.48628985,924.291477575,10.0,14.99909919891705,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,256,38.04294952604592,24104.623545061302,241046.23545061302
184,0.0,2500.0,10.0,15.0,1.0,5e-05,0.0,0.0,2.0,0,1.0,228,94.37253033903185,1.0000000000000052e+20,1.0000000000000052e+21
185,176.7900592,1573.5268234999999,10.0,14.999223512711492,1.0,5e-05,0.0,0.0,0.0,0,1.0,417,41.56286632203943,15862.77003660701,158627.7003660701
186,415.68155612500004,1159.36103925,9.999999999999998,14.995647424726943,0.9999999999999999,5e-05,0.0,0.0,0.0,0,1.0,429,40.48142745797237,22095.111679145823,220951.1167914582
187,9.914488624999997,950.841205275,10.0,14.987721109692025,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,409,39.83769466523224,19782.521353905715,197825.21353905715
188,1755.03877575,1496.3689315,10.0,14.999981013327533,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,405,44.77254229905316,18362.752272517566,183627.52272517566
189,18.137571222499993,109.403751605,10.0,14.759182497669677,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,389,38.0455690650195,27762.49153921569,277624.9153921569
190,1632.5650015,968.7948094000001,10.000000000000002,14.999779453305992,1.0,5e-05,0.0,0.0,0.0,0,1.0,567,37.956474595894534,21368.008162484024,213680.08162484027
191,438.778456275,388.1889468975,10.000000000000002,14.941557209337764,1.0,5e-05,0.0,0.0,0.0,0,1.0,124,39.92041982324708,20601.184759049458,206011.8475904946
192,972.8819122,1507.8455545,10.0,14.999685764491515,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,399,48.0664639128289,23614.95737120729,236149.5737120729
193,1392.057231,757.2103372,10.0,14.998867144402988,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,257,35.670118454477375,35576.20216678403,355762.0216678403
194,1337.55075,488.9364194,10.0,14.997549028625269,1.0,5e-05,0.0,0.0,0.0,0,1.0,263,39.8799565780528,31775.967140730565,317759.67140730564
195,1649.730443,519.3817466,10.0,14.999415350205298,1.0,5e-05,0.0,0.0,0.0,0,1.0,109,40.15918126685089,22261.671025485568,222616.7102548557
196,106.60312668750001,1647.3401667500002,10.0,14.999452328605216,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,419,37.26058828756795,17655.33564078421,176553.3564078421
197,1858.620047,1276.683573,10.0,14.999977664660793,1.0,5e-05,0.0,0.0,0.0,0,1.0,408,62.77669517319039,65133.8625407979,651338.625407979
198,1713.222325,-26.700934349999955,10.0,14.999348597202623,1.0,5e-05,0.0,0.0,0.0,0,1.0,260,40.02612358256854,21378.909185888413,213789.09185888415
199,633.083198875,339.807592775,10.0,14.960930423285092,1.0,5e-05,0.0,0.0,0.0,0,1.0,63,39.44584106599644,24543.798426639114,245437.98426639114
200,1467.852929,-9.038122999,10.0,14.997821992133984,1.0,5e-05,0.0,0.0,0.0,0,1.0,265,40.448318477796604,18687.24041173218,186872.40411732177
201,867.6629300750001,397.89263832499995,10.0,14.983242088437848,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,140,40.8732794620373,22690.402787218103,226904.02787218103
202,982.3503402250001,39.37919269999999,10.0,14.98381366981823,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,618,38.4846366895078,30548.78478257,305487.8478257
203,119.79992193,360.6173258225,10.0,14.90037301051953,1.0,5e-05,0.0,0.0,0.0,0,1.0,557,39.1294866298183,17305.411917758214,173054.11917758215
204,233.3012551,1721.815986,10.0,14.999647515906066,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,434,36.58467606369384,17154.482167046008,171544.82167046008
205,868.4538619,1136.925615,10.0,14.998041384355574,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,335,38.04746932240831,32250.539090224564,322505.39090224565
206,2500.0,0.0,10.0,15.0,1.0,5e-05,0.0,0.0,2.0,0,1.0,13,111.96594199339128,1.0000000000000175e+20,1.0000000000000176e+21
207,1857.7692657500002,1700.411355,10.0,14.999996226868559,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,71,74.68775421673129,58647.09457268147,586470.9457268147
208,56.97966398,-53.45272735,10.0,14.467865432105077,1.0,5e-05,-10.902,0.0,0.0,0,1.0,42,40.666221681873346,25036.770365742654,250367.70365742652
209,1372.11502845,1472.806637,10.000000000000002,14.999889283810099,1.0,5e-05,0.0,0.0,0.0,0,1.0,407,38.74416165552417,64327.439192961436,643274.3919296145
210,812.1113282,855.9654417,10.0,14.993923631597317,1.0,5e-05,0.0,0.0,0.0,0,1.0,331,38.09050172374062,20406.48311631803,204064.83116318032
211,1888.546806,522.9204334,10.0,14.999908624991509,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,103,84.43462754429092,127969.50779237138,1279695.0779237137
212,795.70273865,1751.125513,10.0,14.99986002939506,1.0,5e-05,0.0,0.0,0.0,0,1.0,394,46.76109021384723,21350.75419096221,213507.5419096221
213,694.8866993500001,1879.361343,10.0,14.999923642471822,1.0,5e-05,0.0,0.0,0.0,0,1.0,397,42.752103525429966,20236.849348004253,202368.49348004253
214,298.37692655,1198.5568589999998,10.0,14.995911086242971,1.0,5e-05,0.0,0.0,0.0,0,1.0,428,39.62863635542572,17205.57557216123,172055.7557216123
215,2500.0,2500.0,10.0,15.0,1.0,5e-05,0.0,0.0,2.0,0,1.0,10,105.34052834376999,1e+20,1e+21
216,1709.81577,1182.683512,10.0,14.999919397439628,1.0,5e-05,0.0,0.0,0.0,0,1.0,565,42.24856840173485,18533.15765192009,185331.5765192009
217,-57.7247221175,586.33789875,10.0,14.95481848303863,1.0,5e-05,0.0,0.0,0.0,0,1.0,382,38.17189166939328,13870.636653822954,138706.36653822954
218,1857.485672,1841.653949,10.0,14.999998777517428,1.0,5e-05,0.0,0.0,0.0,0,1.0,69,71.12487243270058,250259.50267138967,2502595.0267138965
219,752.7424202,1631.882767,10.0,14.999704113803647,1.0,5e-05,0.0,0.0,0.0,0,1.0,396,39.1741898647444,20466.562551498202,204665.62551498204
220,398.1348847,-9.254729132499993,10.0,14.872320438314468,1.0,5e-05,0.0,0.0,0.0,0,1.0,341,40.577890085311374,30433.51131711132,304335.1131711132
221,387.16306985,1774.331105,9.999999999999998,14.999766642528945,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,433,36.82060025811897,16090.839059653661,160908.39059653657
222,1160.601158975,361.04679815,10.0,14.993883691186376,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,616,34.45107279858147,34459.591825511096,344595.91825511097
223,1092.2053649,1512.044172,10.0,14.999776685465804,1.0,5e-05,0.0,0.0,0.0,0,1.0,401,43.561199432826825,44592.42536942221,445924.25369422213
224,750.3730644750001,368.85011554999994,10.0,14.974120642063564,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,43,40.8732794620373,22690.402787218147,226904.02787218147
225,1474.8455184499999,1676.8490605,10.0,14.999970598371315,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,222,36.41440493307797,61144.337308753806,611443.373087538
226,360.46235155,271.834839595,10.0,14.906584753397043,1.0,5e-05,0.0,0.0,0.0,0,1.0,339,36.74390388032049,21878.674272051383,218786.74272051384
227,1755.4312869999999,71.47996995000003,10.0,14.999495726621076,1.0,5e-05,0.0,0.0,0.0,0,1.0,479,40.62630681738889,13144.754114564334,131447.54114564334
228,1858.33645325,1417.926167,10.0,14.999987265844652,1.0,5e-05,0.0,0.0,0.0,0,1.0,404,70.35673535932432,58810.62342059186,588106.2342059186
229,-91.66724937250001,809.83733005,9.999999999999998,14.97981979016418,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,414,40.714892107317716,17750.404152014657,177504.04152014654
230,1754.7551819999999,1637.6115255,10.0,14.999990381132394,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,224,41.89321124723682,35173.441081460136,351734.41081460135
231,515.897681375,1400.8757497499998,10.0,14.998655042125298,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,423,41.472129664259974,22164.158996716425,221641.58996716427
232,969.2699012,1008.689785,10.0,14.997634183084298,1.0,5e-05,0.0,0.0,0.0,0,1.0,134,46.87127993135093,21737.7717669127,217377.717669127
233,986.2540234,620.7131453,10.0,14.99307542952471,1.0,5e-05,0.0,0.0,0.0,0,1.0,139,37.84273915596035,26651.120240918135,266511.20240918134
234,1446.563712,1025.484255,10.0,14.999579284639289,1.0,5e-05,0.0,0.0,0.0,0,1.0,561,41.680386575139465,33879.54184788375,338795.4184788375
235,1683.35668425,842.2691823,10.0,14.99976310849012,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,259,39.47114176529861,20748.386261843843,207483.86261843843
236,2500.0,1250.0,10.0,15.0,1.0,5e-05,0.0,0.0,2.0,0,1.0,72,116.69078007796544,1.0000000000000192e+20,1.0000000000000191e+21
237,517.094561,504.5430542,10.0,14.963766102719822,1.0,5e-05,0.0,0.0,0.0,0,1.0,128,38.30823197048733,18366.838190335686,183668.38190335687
238,-94.129760595,225.97055439,10.0,14.86062966679022,1.0,5e-05,0.0,0.0,0.0,0,1.0,387,40.81160822382689,29295.557484384983,292955.5748438498
239,292.92473095,715.8651048,10.0,14.97396605636191,1.0,5e-05,0.0,0.0,0.0,0,1.0,64,37.28568107530807,23196.30899676774,231963.0899676774
240,365.5734935,1038.603684,10.0,14.992529586363057,1.0,5e-05,0.0,0.0,0.0,0,1.0,230,36.95705442446836,23769.898147885207,237698.98147885207
241,632.2544345,867.32369135,10.0,14.990829564578744,1.0,5e-05,0.0,0.0,0.0,0,1.0,330,37.50973279405419,22788.97537766304,227889.7537766304
242,1548.1470774999998,772.4330008000001,10.0,14.999456501422086,1.0,5e-05,0.0,0.0,0.0,0,1.0,258,40.30139636304201,21466.23533102466,214662.3533102466
243,929.92159375,1388.6028084999998,10.0,14.999396055256534,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,403,41.92590480159944,22524.886071514557,225248.86071514557
244,638.9533479,1246.54784775,10.0,14.997934481585522,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,420,41.801997457059564,27975.813762261023,279758.1376226102
245,634.3844266000001,533.585576975,10.0,14.975005989735529,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,131,38.04550278787514,18671.36570168788,186713.65701687877
246,583.98520305,1946.08897,10.0,14.99995613031652,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,229,74.1367830446372,80545.15590886293,805451.5590886293
247,1497.35539475,898.9586279,10.0,14.999509116117032,1.0,5e-05,0.0,0.0,0.0,0,1.0,255,37.24396792974275,21216.751094051695,212167.51094051695
248,1818.566291,912.1053638,10.0,14.999918907376085,1.0,5e-05,0.0,0.0,0.0,0,1.0,569,56.171216317414206,37367.17853724214,373671.7853724214
249,1858.0528595,1559.168761,10.0,14.999992934641728,1.0,5e-05,0.0,0.0,0.0,0,1.0,225,71.17055657491944,60932.04552948763,609320.4552948764
250,259.2619268025,368.10604359750005,9.999999999999998,14.915400179457677,0.9999999999999999,5e-05,0.0,0.0,0.0,0,1.0,558,38.19208053544066,16215.539631412566,162155.39631412562
251,890.6906147,932.3276133500001,10.000000000000002,14.996143750728697,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,332,42.77010487222668,18937.94561531846,189379.4561531846
252,176.04157992749998,672.68936945,10.0,14.966187722299242,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,207,38.974099777978886,14087.007588902536,140870.07588902535
253,1030.73763305,1260.3669785,10.0,14.99920657557345,1.0,5e-05,0.0,0.0,0.0,0,1.0,219,44.85640484921977,31514.18782122359,315141.87821223587
254,1764.1910305000001,1047.3944379,10.0,14.999911145767365,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,563,36.97034222348738,17671.758704803004,176717.58704803005
255,737.8470178,1998.604089,10.0,14.999986362567814,1.0,5e-05,0.0,0.0,0.0,0,1.0,398,107.01963310711567,346817.5142043434,3468175.1420434336
256,1216.4088677,823.09870015,10.0,14.998130825184255,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,104,38.56739878817339,29633.411518335306,296334.1151833531
257,1088.5933539,1012.8884025,10.0,14.998392333203883,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,218,46.926275782012546,28668.64280396177,286686.4280396177
258,1636.0070055,114.23543872525003,10.0,14.999050949749297,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,484,38.305589899165156,18706.5808507326,187065.808507326
259,356.8764626,454.1663121,10.0,14.94309333067998,1.0,5e-05,0.0,0.0,0.0,0,1.0,559,43.490287753465516,16212.435256931938,162124.35256931937
260,1017.75668135,1959.366554,10.0,14.999992163623464,1.0,5e-05,0.0,0.0,0.0,0,1.0,215,119.57774845065327,459812.5596712531,4598125.596712531
261,541.0248846,1826.846224,10.0,14.999862024756103,1.0,5e-05,0.0,0.0,0.0,0,1.0,235,36.820600258118986,16090.839059653674,160908.39059653674
262,-30.153745,1769.319928,10.0,14.999724816110101,1.0,5e-05,0.0,0.0,0.0,0,1.0,379,39.924234297686056,20545.338261924666,205453.38261924667
263,59.158428904999994,629.5136341,10.0,14.96007759542582,1.0,5e-05,0.0,0.0,0.0,0,1.0,554,37.3875001173965,17427.68275283857,174276.82752838568
264,534.8512390999999,633.8639231999999,10.0,14.976212795200142,1.0,5e-05,0.0,0.0,0.0,0,1.0,125,37.73928124374519,14431.656164669812,144316.56164669813
265,-77.54364133749999,1345.7095892500001,10.0,14.997720790159732,1.0,5e-05,0.0,0.0,0.0,0,1.0,372,36.64489198448347,29130.619776796135,291306.19776796136
266,498.06456615,1707.603478,10.0,14.999701941824497,0.9999999999999999,5e-05,0.0,0.0,0.0,0,1.0,237,38.80459989174838,20134.086011699474,201340.86011699474
267,262.3219049,911.52138455,10.0,14.986626123908493,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,232,36.81936159072083,27639.00807255213,276390.0807255213
268,1811.4055387500002,1162.0390054499999,9.999999999999998,14.99995408589761,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,564,47.11669890420615,17628.60916372484,176286.09163724835
269,1297.6663449,1920.129019,10.0,14.999994851212463,1.0,5e-05,0.0,0.0,0.0,0,1.0,68,107.07838780313737,370330.7197360997,3703307.197360997
270,1159.29993125,167.26881394999998,10.0,14.992295674298438,1.0,5e-05,0.0,0.0,0.0,0,1.0,612,39.220982548167214,24776.34376950378,247763.4376950378
271,42.1871652775,741.2633497500001,10.0,14.973210232962222,1.0,5e-05,0.0,0.0,0.0,0,1.0,415,38.576219265594375,17806.661651413837,178066.61651413835
272,1194.9358548999999,1716.0865955,10.0,14.999938300922105,1.0,5e-05,0.0,0.0,0.0,0,1.0,223,36.41440493307797,61144.33730875377,611443.3730875377
273,391.8278041,550.7287183000001,10.000000000000002,14.959688371335195,1.0,5e-05,0.0,0.0,0.0,0,1.0,62,43.19474186526897,16917.331430333074,169173.31430333076
274,459.09070535,900.8942380999999,10.0,14.988872537550465,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,231,38.053622306797536,21940.93375952854,219409.33759528538
275,158.061502055,464.37724760000003,10.0,14.930205780320236,1.0,5e-05,0.0,0.0,0.0,0,1.0,553,43.27559999562575,18361.444269299096,183614.44269299097
276,608.96606245,1640.8758509999998,10.000000000000002,14.99962661144257,1.0,5e-05,0.0,0.0,0.0,0,1.0,236,38.48413093209801,17127.424452071824,171274.24452071826
277,538.73722265,1005.03313725,10.0,14.993426099854855,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,334,36.94612842289684,25556.47664262593,255564.7664262593
278,866.3617023500001,204.114654125,10.0,14.97776176773717,1.0,5e-05,0.0,0.0,0.0,0,1.0,270,40.873279462037296,22690.40278721816,226904.0278721816
279,675.42714985,1109.0052191250002,10.0,14.996491243297594,1.0,5e-05,0.0,0.0,0.0,0,1.0,333,39.94611923313275,26033.645202095,260336.45202094998
280,1269.38453845,1268.7642135,10.0,14.999661050504104,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,562,46.50041824593485,52077.7741968433,520777.74196843297
281,1869.0871155,58.146140799999955,10.0,14.999783514305044,1.0,5e-05,0.0,0.0,0.0,0,1.0,481,55.43229401712513,56090.34392158533,560903.4392158533
282,1797.640249,169.66087425,10.0,14.999630633000988,1.0,5e-05,0.0,0.0,0.0,0,1.0,478,41.71521672925481,15677.876870151997,156778.76870151996
283,1598.9387602499999,645.9073737000001,10.0,14.999429568653806,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,105,41.25447478434906,24013.8933837707,240138.933837707
284,-45.26319936,-38.049900835,10.0,14.683605247440942,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,20,43.48214209890872,17192.645441839155,171926.45441839154
285,90.806494575,1506.1367205000001,10.0,14.998869751294734,1.0,5e-05,0.0,0.0,0.0,0,1.0,418,39.080682402410055,20014.202709404526,200142.02709404525
286,93.8403603,1101.9125964250002,10.0,14.993248314939176,1.0,5e-05,0.0,0.0,0.0,0,1.0,410,39.70077783996553,15464.27212334191,154642.7212334191
287,554.76709415,223.4534854725,9.999999999999998,14.939571101811056,0.9999999999999999,5e-05,0.0,0.0,0.0,0,1.0,144,38.0184026699556,26397.194066060067,263971.9406606006
288,915.02619135,1755.3241305,10.0,14.999894663927522,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,400,43.56119943282684,44592.4253694222,445924.25369422196
289,442.934925475,774.0926813,10.0,14.982034305274134,1.0,5e-05,0.0,0.0,0.0,0,1.0,130,40.305749694920245,18284.834058432127,182848.34058432127
290,398.5930518,1440.0715695,10.0,14.998735934954366,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,431,40.824285468171375,21276.972939716703,212769.72939716704
291,1652.024692,1433.569102,10.0,14.99996078204077,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,406,49.556904594594116,38507.72459921958,385077.2459921958
292,1873.29983275,1041.0445972,10.0,14.999958980343838,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,568,63.591125522368486,102480.06012069155,1024800.6012069155
293,2500.0,1875.0,10.0,15.0,1.0,5e-05,0.0,0.0,2.0,0,1.0,23,149.3111796927136,1.0000000000000128e+20,1.0000000000000128e+21
294,767.6378226,1265.161445,10.0,14.998475236375134,1.0,5e-05,0.0,0.0,0.0,0,1.0,221,44.23404085044961,23405.451956775563,234054.51956775563
295,566.005744,1521.633105,10.0,14.999273106450817,1.0,5e-05,0.0,0.0,0.0,0,1.0,424,41.78397521132373,23471.617201554418,234716.17201554417
296,426.7791456,647.2911245,10.0,14.972003754574716,1.0,5e-05,0.0,0.0,0.0,0,1.0,129,41.843176408310285,14742.220103235893,147422.20103235892
297,59.21323035,1223.729828,10.0,14.995833048737989,1.0,5e-05,0.0,0.0,0.0,0,1.0,369,39.95472673535978,21554.16233139849,215541.6233139849
298,159.0703163,784.4390851,10.0,14.977223084095701,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,416,38.43905671771051,20774.159223606886,207741.59223606886
299,1577.57600845,1880.891484,10.0,14.99999697689615,1.0,5e-05,0.0,0.0,0.0,0,1.0,70,80.93393387739852,265898.00065223686,2658980.0065223686
300,476.450989425,107.09937817000001,10.0,14.909670943806706,1.0,5e-05,0.0,0.0,0.0,0,1.0,344,38.018402669955606,26397.19406606007,263971.9406606007
301,1769.1386244999999,521.1510900000001,10.0,14.9997055085674,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,108,42.203011568819534,15424.267973275797,154242.67973275797
302,1769.42221825,379.908496,10.0,14.999639737834903,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,482,37.89372411724513,25827.16429651121,258271.6429651121
303,1313.5764301250001,79.11534547549999,10.0,14.99571647109574,1.0,5e-05,0.0,0.0,0.0,0,1.0,614,38.23955413207828,19520.128636407797,195201.28636407797
304,651.9263809,1760.118597,10.0,14.99981942657541,1.0,5e-05,0.0,0.0,0.0,0,1.0,395,36.50013129846861,16810.736260064834,168107.36260064834
305,-67.4416095425,350.279368745,10.0,14.901220758454437,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,390,40.06678005825496,23871.66674554942,238716.6674554942
306,-83.8329984,1879.0654542500001,10.0,14.999873814180352,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,226,47.74068000559126,45134.41619595478,451344.1619595478
307,552.6079172,763.1847922,10.0,14.984779822566894,1.0,5e-05,0.0,0.0,0.0,0,1.0,126,39.56571377496759,16739.219445451752,167392.1944545175
308,1370.12629475,364.44278380024997,10.0,14.99741105905948,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,610,38.96912303066986,22549.854214136358,225498.54214136358
309,287.6915555,1506.7991964999999,10.0,14.99897030416609,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,422,40.952997640158834,20844.803339553582,208448.03339553584
310,1888.8303997500002,381.6778394,10.0,14.99987409505125,1.0,5e-05,0.0,0.0,0.0,0,1.0,107,82.69211860138171,68503.41075137608,685034.1075137608
311,1281.000885375,203.60898107524997,10.0,14.995435450508936,1.0,5e-05,0.0,0.0,0.0,0,1.0,613,39.29179088024357,20189.43248147599,201894.3248147599
312,865.060474625,10.33666992500001,10.0,14.974761523292381,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,269,39.44584106599645,24543.79842663913,245437.9842663913
313,709.78210175,1512.640021,10.0,14.999434703572645,1.0,5e-05,0.0,0.0,0.0,0,1.0,421,38.67833383516306,23082.053459174553,230820.53459174553
314,751.6742922000001,562.6280997499999,10.0,14.98320025932447,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,44,38.04550278787514,18671.36570168788,186713.65701687877
315,276.26157355,1841.058732,10.0,14.999837851957071,1.0,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,432,40.45345207662989,25804.1666924541,258041.666924541
316,1150.06108575,1264.565596,10.0,14.999474991916156,1.0,5e-05,0.0,0.0,0.0,0,1.0,216,50.996963960449236,30350.485603834153,303504.85603834153
317,1680.920231,1308.126307,10.0,14.999941466036057,1.0,5e-05,0.0,0.0,0.0,0,1.0,560,48.42722494746961,33157.29282210606,331572.92822106055
318,128.46749025,980.0953648499999,10.0,14.989054458355687,1.0,5e-05,0.0,0.0,0.0,0,1.0,412,40.18104351764668,21074.517376360232,210745.17376360233
319,344.2027514,1655.0883589999999,10.0,14.999515016834179,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,425,38.312250887144096,23271.226778881348,232712.26778881348
320,75.0098624625,1364.93327425,10.0,14.997818511932243,1.0,5.000000000000001e-05,0.0,0.0,0.0,0,1.0,368,38.36606439975843,18535.51613296881,185355.1613296881
321,1493.6405965,504.159083,10.0,14.998749196491975,1.0,5e-05,0.0,0.0,0.0,0,1.0,253,39.43241816238135,26541.47198700218,265414.7198700218
322,1526.21614125,379.66544740025,10.0,14.99873015567702,1.0,5e-05,0.0,0.0,0.0,0,1.0,611,40.090729089906475,23249.896788529633,232498.96788529633
323,853.5584595,1503.646937,10.0,14.999571764694457,1.0,5e-05,0.0,0.0,0.0,0,1.0,402,40.0607300866999,19877.58296106571,198775.8296106571
324,1402.7018395,239.9491482005,10.0,14.997402848090504,1.0,5e-05,0.0,0.0,0.0,0,1.0,607,39.06496790666486,18141.023965245768,181410.23965245768
325,465.78961875000005,1280.1183944999998,9.999999999999998,14.99756317678102,0.9999999999999999,4.9999999999999996e-05,0.0,0.0,0.0,0,1.0,430,40.70816891239451,19834.17024329145,198341.70243291446
326,282.146246825,155.4807322925,10.0,14.84701348930122,1.0,5e-05,0.0,0.0,0.0,0,1.0,347,41.448540589344546,23002.561215384907,230025.61215384907
327,-45.9503771125,1628.11648175,10.0,14.999401227857428,1.0,5e-05,0.0,0.0,0.0,0,1.0,376,36.45056948552485,21237.410994280865,212374.10994280863
